time,train_id,event,location,reason
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B2,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B84,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B40,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B85,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B9,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B10,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B84,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B9,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B41,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B42,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B85,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B86,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B41,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B10,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B11,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B3,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B85,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B4,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B5,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B10,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B42,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B43,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B86,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B87,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B11,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B12,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B42,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B86,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B11,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B4,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B5,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B6,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B43,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B44,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B87,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B88,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B12,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B13,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B43,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B87,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B12,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B88,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B89,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B44,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B45,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B5,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B13,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B14,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B6,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B7,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B88,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B44,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B13,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B89,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B90,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B45,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B46,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B14,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B15,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B89,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B45,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B6,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B14,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B7,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B8,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B90,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B91,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B46,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B47,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B15,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B16,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B90,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B46,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B15,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B91,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B92,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B7,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B8,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B9,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B16,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B91,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B17,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B47,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B48,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B16,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B47,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B92,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B93,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B92,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B17,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B18,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B48,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B49,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B8,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B9,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B10,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B17,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B48,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B93,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B94,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B93,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B18,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B19,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B49,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B50,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B18,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B94,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B95,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B49,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B9,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B10,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B11,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B94,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B19,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B20,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B50,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B51,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B19,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B95,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B96,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B50,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B95,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B10,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B20,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B21,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B11,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B12,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B51,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B52,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B20,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B96,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B97,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B51,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B96,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B21,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B22,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B21,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B11,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B52,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B97,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B53,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B98,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B12,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B13,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B52,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B97,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B22,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B23,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B98,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B22,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,UBL-HVR-B99,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B53,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B54,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B98,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B12,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B53,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B13,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B14,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B23,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B24,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,UBL-HVR-B99,
2025-09-06 14:10:53,T2-UBL-ASK,ARRIVE_STATION,HVR,"Platform available, Dwell:37s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B23,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B54,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B55,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,UBL-HVR-B99,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B54,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B24,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B25,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B13,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B14,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B15,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B24,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B55,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B56,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,DEPART_STATION,HVR,Platform freed
2025-09-06 14:10:53,T2-UBL-ASK,ARRIVE_STATION,DVG,"Platform available, Dwell:42s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B25,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B55,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B26,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B25,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B14,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B56,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B57,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B15,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B16,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B26,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B27,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B56,
2025-09-06 14:10:53,T2-UBL-ASK,DEPART_STATION,DVG,Platform freed
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B1,"Signal:green, Speed:0.0km/h, Time:54s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B26,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B57,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B58,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B27,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B28,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B15,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B16,
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B57,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B17,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B27,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B58,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B59,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B28,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B29,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B58,
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B1,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B2,"Signal:green, Speed:98.2km/h, Time:26s"
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B28,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B16,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B17,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B18,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B1,
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B59,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B60,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B29,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B30,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B2,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B3,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B59,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B29,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B2,
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B17,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B18,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B19,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B60,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B30,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B61,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B31,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B3,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B4,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B60,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B30,
2025-09-06 14:10:53,T2-UBL-ASK,FREE_BLOCK_REAR,DVG-RRB-B3,
2025-09-06 14:10:53,T1-SBC-ASK,EXIT_BLOCK_FRONT,TK-ASK-B31,
2025-09-06 14:10:53,T1-SBC-ASK,ENTER_BLOCK,TK-ASK-B32,"Signal:green, Speed:100.0km/h, Time:27s"
2025-09-06 14:10:53,T3-YPR-ASK,EXIT_BLOCK_FRONT,YPR-TK-B61,
2025-09-06 14:10:53,T3-YPR-ASK,ENTER_BLOCK,YPR-TK-B62,"Signal:green, Speed:90.0km/h, Time:29s"
2025-09-06 14:10:53,T2-UBL-ASK,EXIT_BLOCK_FRONT,DVG-RRB-B4,
2025-09-06 14:10:53,T2-UBL-ASK,ENTER_BLOCK,DVG-RRB-B5,"Signal:green, Speed:100.0km/h, Time:26s"
2025-09-06 14:10:53,T4-DVG-SBC,FREE_BLOCK_REAR,DVG-RRB-B18,
2025-09-06 14:10:53,T4-DVG-SBC,EXIT_BLOCK_FRONT,DVG-RRB-B19,
2025-09-06 14:10:53,T1-SBC-ASK,FREE_BLOCK_REAR,TK-ASK-B31,
2025-09-06 14:10:53,T4-DVG-SBC,ENTER_BLOCK,DVG-RRB-B20,"Signal:green, Speed:70.0km/h, Time:38s"
2025-09-06 14:10:53,T3-YPR-ASK,FREE_BLOCK_REAR,YPR-TK-B61,
